station,user,start
10119,552843385,1
10119,581525630,9
10119,603611790,9
10119,603648179,15
10119,603682715,21
10119,604522630,4
10119,604670518,49
10119,604801288,20
10119,604801663,38
10119,604801833,3
10119,604806914,1
10119,604817299,73
10119,604888106,1339
10119,613601833,16
10119,613604236,29
10119,613608794,219
10119,613612284,1041
10119,613617055,35
10119,613623442,99
10119,613626402,29
10119,613643206,110
10119,613665752,1
10119,613679247,8
10119,614520027,272
10119,624493334,26
10119,624505581,59
10119,624509134,35
10119,624544176,66
10119,624603214,141
10119,633621723,112
10119,633639440,51
10119,633639691,8
10119,633640863,448
10119,633664266,28
10119,633680020,90
10119,633685728,2
10119,634511607,89
10119,644509468,8
10119,644573095,5
10119,644575391,689
10119,644575559,59
10119,644612322,2930
10119,644617591,31
10119,644617920,185
10119,654505494,20
10119,654539719,8
10119,654544889,264
10119,654552124,224
10119,654586758,19
10119,654586833,2
10119,654587761,33
10119,654645100,273
10119,654661305,7
10119,654666789,118
10119,654668818,160
10119,654682830,26
10119,654689643,1773
10119,664504360,106
10119,664511883,1
10119,674573130,525
10119,674613188,3
10119,674620686,1373
10119,674626080,2
10119,674630733,3
10119,674631090,1
10119,674635478,68
10119,674638028,62
10119,674661278,244
10119,674677253,79
10119,684607052,1
10119,684609929,36
10119,684626197,73
10119,694661486,7
10119,703604795,8
10119,703606587,459
10119,703614169,99
10119,703614905,332
10119,703616469,227
10119,703635581,4
10119,703642444,843
10119,703667516,32
10119,704510695,89
10119,704558217,1
10119,704815526,8
10119,751743315,28
10119,766831671,1001
10119,766844166,40
10119,766845718,1006
10119,766856173,72
10119,766863072,98
10119,766875291,145
10119,766877859,1717
10119,766995916,13
10119,796028566,1682
10119,796029568,41
10119,796032466,198
10119,796062581,25
10119,796067787,12
10119,796077398,492
10119,796079292,10
10119,796084379,51
10119,796088312,234
10119,796095892,16
10119,796212720,229
10119,796223329,27
10119,796490660,23
10119,796607023,577
10119,796612946,12
10119,796619829,163
10119,796639083,27
10119,796664676,52
10119,796664686,110
10119,796672227,7
10119,796676973,678
10119,796690621,1569
10119,796748855,106
10119,796781389,10
10119,796823210,32
10119,796825384,49
10119,796825385,63
10122,482457900,6
10122,503674380,29
10122,503677491,6
10122,503681739,4
10122,504803046,29
10122,504805305,8
10122,504820089,819
10122,528141888,850
10122,603621780,82
10122,603624747,5
10122,603627770,655
10122,603627797,1
10122,603628285,387
10122,603632113,244
10122,603633294,1307
10122,603635040,786
10122,603638176,2
10122,603640082,76
10122,603674976,132
10122,604501696,1
10122,604504748,146
10122,604508099,124
10122,614508191,3755
10122,624512255,773
10122,633689799,39
10122,633689998,121
10122,634506027,4
10122,634510909,12
10122,634608811,24
10122,634611175,221
10122,634612008,20
10122,634802212,13
10122,634886766,1
10122,644591105,21
10122,654531498,36
10122,654580299,947
10122,654593339,2530
10122,654617856,1
10122,654629827,694
10122,654666410,54
10122,684619168,23
10122,694624317,96
10122,694625402,74
10122,694628198,42
10122,694629299,52
10122,694629990,10
10122,703610847,83
10122,703662632,16
10122,704890630,29
10122,763408979,103
10122,763414512,251
10122,763423115,3264
10122,766611166,14
10122,766853822,274
10122,766911385,84
10122,766912069,4
10122,766927031,63
10122,766934565,12
10122,766937809,25
10122,796062621,274
10122,796115577,5
10122,796118148,2
10122,796118220,34
10122,796118288,78
10122,796178729,18
10122,796178886,1
10122,796182472,19
10122,796184444,10
10122,796184603,8
10122,796184963,127
10122,796191110,2593
10122,796222120,8
10122,796222300,38
10122,796222393,12
10122,796656792,39
10122,796663335,10
10122,796729399,2
10122,796729716,268
10122,796733222,2
10122,796748111,2
10122,796748866,34
10122,796772677,10
10122,796772732,1397
10122,796793388,6
10122,796793757,160
10122,796817108,91
10127,503648005,330
10127,504501932,1852
10127,654567925,260
10127,674518580,475
10127,694612117,66
10127,780356969,6
10127,796197376,157
10127,796647433,11
10129,410065548,13
10129,410109074,15
10129,410934267,77
10129,412240223,8
10129,421361537,45
10129,424291222,491
10129,430230918,7
10129,431165703,610
10129,439330870,1
10129,468084447,84
10129,470164820,30
10129,485160931,17
10129,486997190,46
10129,503607104,2
10129,503649654,9
10129,503679646,119
10129,503682748,58
10129,503689259,17
10129,503689634,13
10129,504805748,2
10129,504842190,119
10129,504850933,1192
10129,522672431,14
10129,545123306,20
10129,555009761,128
10129,555266414,1
10129,555740984,220
10129,556448777,2
10129,591210502,2
10129,601036494,11
10129,603601890,78
10129,603638389,61
10129,603643153,17
10129,603688690,12
10129,603689943,1
10129,604517301,27
10129,604520940,3
10129,604699189,97
10129,604884261,58
10129,604886371,150
10129,604890700,7
10129,613605782,27
10129,613626947,25
10129,613628050,14
10129,613650807,314
10129,613657781,19
10129,613661447,7
10129,613662033,31
10129,613665137,51
10129,613666430,36
10129,613670087,249
10129,613671054,3685
10129,613674016,15
10129,613675678,21
10129,614518208,12
10129,616102283,40
10129,621240315,24
10129,624501493,327
10129,624505933,33
10129,624508591,96
10129,624511621,100
10129,624515293,7
10129,624517072,5
10129,624602751,49
10129,624612891,771
10129,633606759,20
10129,633609559,404
10129,633611283,525
10129,633613027,14
10129,633614055,287
10129,633614184,103
10129,633615272,9
10129,633620992,11
10129,633624101,33
10129,633624649,31
10129,633629342,9
10129,633634154,2
10129,633644175,75
10129,633645709,175
10129,633646951,26
10129,633649098,30
10129,633649356,13
10129,633664599,2
10129,633666661,16
10129,633669664,3
10129,633671002,71
10129,633682239,70
10129,633701026,10
10129,634503635,44
10129,634504268,43
10129,634514391,1
10129,634605019,3
10129,634804994,13
10129,634882392,8
10129,643164003,271
10129,644501886,1
10129,644504961,3
10129,644509565,44
10129,644570548,17
10129,644572539,450
10129,644575811,3
10129,644580997,489
10129,644604423,452
10129,644606521,42
10129,644608226,4
10129,644609276,16
10129,644609572,427
10129,644610601,17
10129,644616931,2
10129,644617814,15
10129,644618150,228
10129,644648431,32
10129,654506379,9
10129,654509195,1
10129,654527182,131
10129,654530529,6
10129,654544183,1
10129,654548241,1
10129,654552988,8
10129,654554336,260
10129,654554620,30
10129,654564388,611
10129,654566595,17
10129,654568741,22
10129,654583094,2
10129,654586287,35
10129,654588891,72
10129,654643302,164
10129,654654213,132
10129,654658620,886
10129,654664793,12
10129,654665034,14
10129,654674110,61
10129,654676176,1
10129,654677365,8
10129,654686071,2248
10129,664501475,72
10129,664503032,1
10129,664509287,30
10129,664510421,370
10129,664613622,264
10129,674617455,19
10129,674619421,898
10129,674632936,18
10129,674635756,173
10129,674637595,217
10129,674640910,34
10129,674651746,1
10129,674659379,14
10129,674659966,1
10129,674666982,36
10129,674669987,85
10129,674670505,10
10129,674670636,50
10129,674680731,64
10129,674683479,57
10129,676088888,82
10129,682112514,27
10129,684502717,35
10129,684502977,4
10129,684512466,83
10129,684513482,288
10129,684520583,9
10129,684556627,12
10129,684602592,2
10129,684603726,824
10129,684604197,143
10129,684633341,134
10129,684640009,122
10129,694506332,338
10129,694544104,48
10129,701194033,9
10129,703604165,957
10129,703605891,133
10129,703607533,226
10129,703628824,18
10129,703630592,113
10129,703632196,13
10129,703640228,2
10129,703643849,3
10129,703643877,10
10129,703644655,352
10129,703648904,28
10129,703650944,358
10129,703660171,20
10129,704501744,784
10129,704503971,323
10129,704511859,26
10129,704512098,188
10129,704515752,21
10129,704516383,45
10129,704518689,318
10129,704803827,10
10129,704811564,55
10129,704813368,6
10129,704815670,2
10129,704871032,147
10129,706200269,16
10129,718393789,1824
10129,735976268,311
10129,763435255,81
10129,763440502,99
10129,763440990,37
10129,766803445,4
10129,766813088,10
10129,766815204,7
10129,766817228,1
10129,766817891,156
10129,766818571,25
10129,766827545,42
10129,766833289,28
10129,766833534,869
10129,766833730,20
10129,766841341,93
10129,766842208,10
10129,766842670,51
10129,766846784,11
10129,766851068,10
10129,766851775,67
10129,766852176,74
10129,766852833,1311
10129,766854439,2
10129,766856909,925
10129,766858287,278
10129,766859040,22
10129,766859400,20
10129,766860236,1767
10129,766867607,392
10129,766869117,385
10129,766869245,4
10129,766873316,98
10129,766883312,48
10129,766884143,81
10129,766884396,5
10129,766887944,15
10129,766888733,15
10129,766890915,18
10129,766897334,184
10129,766906967,131
10129,766927456,63
10129,766963940,1
10129,766983212,756
10129,766986914,64
10129,766988260,69
10129,766995061,183
10129,766996968,15
10129,766999389,4
10129,796003092,26
10129,796003794,55
10129,796023610,48
10129,796024478,66
10129,796031840,59
10129,796055903,315
10129,796056097,1
10129,796057570,38
10129,796060056,31
10129,796064378,793
10129,796067193,2
10129,796073797,3
10129,796080018,84
10129,796081289,32
10129,796083119,113
10129,796084760,732
10129,796090667,79
10129,796093926,189
10129,796095501,13
10129,796100345,119
10129,796114914,1
10129,796121397,394
10129,796612122,3
10129,796620448,2
10129,796620808,3
10129,796626467,95
10129,796628122,43
10129,796637855,2
10129,796638488,27
10129,796640400,82
10129,796647617,2
10129,796653175,95
10129,796653931,18
10129,796656914,111
10129,796658610,3
10129,796659239,18
10129,796661221,10
10129,796662701,22
10129,796665661,6
10129,796670868,82
10129,796679749,226
10129,796684054,7
10129,796688336,1
10129,796690621,260
10129,796702510,15
10129,796734751,7
10129,796749441,2
10129,796822268,128
10129,796830613,57
10129,796836472,225
10138,614516943,196
10138,634606394,770
10138,664617302,35
10138,704444044,79
10138,766957646,13
10138,796694785,13
10139,604819952,78
10139,614691632,11
10139,633652163,21
10139,633690543,64
10139,633690820,3
10139,634601166,30
10139,634809521,3
10139,654574065,88
10139,654599872,57
10139,664001117,1
10139,674655667,416
10139,684652253,2
10139,684663727,567
10139,734181388,241
10139,763430772,33
10139,766901717,11
10139,766982344,116
10139,766982693,4
10139,766997639,1
10139,796125269,9
10139,796158166,621
10139,796232887,54
10139,796705983,770
10139,796792073,47
10148,410872125,3
10148,417850381,12
10148,430996855,2
10148,503661788,77
10148,504518338,1245
10148,585439977,32
10148,596552851,907
10148,603626411,15
10148,603635175,2319
10148,603659929,74
10148,603661109,289
10148,603691120,114
10148,604807633,32
10148,613601807,9
10148,613607082,1
10148,613655045,232
10148,613659289,55
10148,614519524,12830
10148,624571560,293
10148,624618108,18
10148,624620718,1
10148,633601991,5
10148,633610888,28
10148,633622797,1552
10148,633631487,186
10148,633639437,2173
10148,634501807,3302
10148,644505365,74
10148,644587664,2
10148,644605477,1
10148,644619328,4486
10148,654510119,833
10148,654526149,659
10148,654566006,383
10148,654660486,156
10148,654670176,6
10148,664608889,15
10148,664611428,1002
10148,674686912,11
10148,674689527,60
10148,676909535,5
10148,684509162,194
10148,703638854,147
10148,703684899,102
10148,704507774,28
10148,704509840,90
10148,704517639,256
10148,704802254,39
10148,704810056,22
10148,763703217,1429
10148,766814392,87
10148,766817802,6
10148,766854489,594
10148,766862996,835
10148,766878068,3
10148,766886462,22
10148,766888880,116
10148,766892148,1500
10148,766893432,365
10148,796004708,462
10148,796054061,570
10148,796071531,16
10148,796081034,240
10148,796101028,12
10148,796484374,1426
10148,796622028,3
10148,796631244,330
10148,796634149,73
10148,796640252,8
10148,796657866,22
10148,796669460,34
10148,796673140,2
10148,796673880,292
10148,796700787,308
10149,489658944,195
10149,613608207,153
10149,654584163,12
10149,766868240,15
10149,766871316,7
10149,766882610,2
10149,796055110,3
10149,796071735,57
10149,796672444,10
10153,439554958,2
10153,504635928,5
10153,624507388,15
10153,633608226,221
10153,664515851,79
10153,684606794,247
10153,796095196,430
10153,796617801,145
10153,796627715,39
10155,431168467,323
10155,503686830,88
10155,504520289,1
10155,504841417,333
10155,504848881,296
10155,520581837,7
10155,527062222,35
10155,552315364,6634
10155,555368128,4
10155,555380777,87
10155,566738686,3
10155,603603041,5
10155,604502421,396
10155,604514010,1
10155,604518844,72
10155,604890147,266
10155,613601164,29
10155,613604113,6
10155,613614605,8
10155,613614782,175
10155,613647088,64
10155,613670074,6
10155,613675358,105
10155,613677554,6
10155,614505888,1
10155,614508637,207
10155,624506729,702
10155,633609746,40
10155,633616692,10
10155,633626659,25
10155,633637254,191
10155,633637651,29
10155,633665839,2
10155,633700604,761
10155,644501619,6
10155,644505028,3
10155,644585766,34
10155,644602220,128
10155,644609038,184
10155,654502023,75
10155,654537521,25
10155,654614189,452
10155,654665701,786
10155,654666551,217
10155,654666552,35
10155,674508844,13
10155,674623363,175
10155,674638219,117
10155,674639276,30
10155,674643410,20
10155,674669592,5
10155,684625004,1
10155,684637310,83
10155,694504976,1
10155,694520566,92
10155,703607477,324
10155,703614820,710
10155,703632638,314
10155,704502869,8
10155,704514151,29
10155,704515404,5
10155,704809121,6
10155,762139789,1
10155,766810402,6
10155,766827472,2
10155,766827665,90
10155,766843328,152
10155,766864158,1
10155,766864971,356
10155,766878093,24
10155,766887489,1
10155,766897421,21
10155,766980887,141
10155,796056833,44
10155,796061908,219
10155,796072760,158
10155,796083998,13
10155,796168990,787
10155,796572370,471
10155,796601780,8
10155,796613703,98
10155,796625555,5
10155,796634905,53
10155,796658992,2
10155,796790011,35
10155,796823315,431
10155,796829273,151
10155,796830109,37
10155,797085901,61
10159,439785444,297
10159,472357903,28
10159,504517666,16
10159,514540359,9
10159,546449121,19
10159,555351776,11
10159,585510456,161
10159,590627030,15
10159,603612673,22
10159,604801249,31
10159,604802050,56
10159,611423788,86
10159,613618128,1
10159,613656911,2363
10159,613666693,5
10159,624512709,1
10159,624607831,51
10159,633616343,50
10159,633661462,341
10159,651004907,21
10159,654582669,23
10159,654656715,6
10159,654686128,5
10159,674638024,525
10159,693640881,1
10159,694519671,6
10159,694627577,2
10159,704515700,60
10159,704806310,1
10159,704812995,369
10159,704843790,10
10159,766829907,299
10159,766888590,34
10159,766988797,671
10159,793481110,156
10159,796006473,24
10159,796094540,130
10159,796604888,69
10159,796662189,458
10159,796664479,108
10159,796822818,298
10159,796823926,98
10159,796829888,18
10159,798168169,5
10160,503611499,1533
10160,504806118,1674
10160,603680205,1140
10160,604640171,43
10160,604815133,102
10160,634507923,11
10160,634619933,427
10160,654694033,1
10160,684576965,710
10160,684577098,75
10160,763421516,21
10160,766858510,12
10160,766980329,12
10160,796143186,559
10160,796702801,14
10160,796705254,168
10160,796740139,253
10160,796820110,287
10163,624602189,7
10163,624611463,30
10163,703606791,1169
10168,416902804,20
10168,439785978,3
10168,504807605,99
10168,603677124,230
10168,603677529,1931
10168,604815608,58
10168,604816935,1
10168,633652221,303
10168,633655230,2
10168,633691040,330
10168,634512830,21
10168,634813499,82
10168,654536080,175
10168,654573253,3
10168,654573508,36
10168,654604244,147
10168,654616198,2
10168,654625590,3
10168,674642065,71
10168,703650417,111
10168,763430493,50
10168,763431084,55
10168,763432133,291
10168,766923343,7
10168,766952228,307
10168,766962041,475
10168,766997444,121
10168,796143179,13
10168,796232289,2
10168,796709507,213
10168,796727255,32
10168,796755451,323
10168,796788829,25
10168,796791266,341
10169,436441988,5
10169,462736810,28
10169,475962835,509
10169,514534237,781
10169,552234430,7
10169,603639378,45
10169,603656799,1
10169,604886902,1
10169,613601395,19
10169,613628945,75
10169,613644729,628
10169,613646903,17
10169,613652419,85
10169,613652918,7
10169,613656102,978
10169,613659368,676
10169,613666869,7
10169,614515041,202
10169,624504090,57
10169,624514745,119
10169,633611241,45
10169,633625900,178
10169,633628608,3
10169,633642536,1
10169,633650590,239
10169,644509209,54
10169,644656678,4
10169,649186787,8
10169,654501471,4
10169,654503810,4
10169,654511083,1344
10169,654528400,496
10169,654528967,54
10169,654551502,4
10169,654556660,1272
10169,654563348,1
10169,654568947,81
10169,654690953,102
10169,673903334,12
10169,674630182,509
10169,694307289,9
10169,703606429,24
10169,703624896,617
10169,703630699,150
10169,703646426,21
10169,704513258,7
10169,704811313,433
10169,704815139,278
10169,704820240,6
10169,763758033,8
10169,766803991,105
10169,766824030,55
10169,766824377,9
10169,766824974,159
10169,766830929,729
10169,766846107,21
10169,766850309,845
10169,766855174,9
10169,766869776,1
10169,766882846,3
10169,796039481,6
10169,796123224,4
10169,796157314,3902
10169,796626637,27
10169,796677347,65
10169,796679589,224
10169,796682260,47
10176,402207177,1
10176,405890714,1
10176,410107658,3
10176,426259169,9
10176,431134861,38
10176,456902345,27
10176,471349110,15
10176,503603632,1040
10176,503604247,207
10176,503606758,1
10176,503608531,3
10176,503612301,127
10176,503614536,7
10176,503620710,12
10176,589391665,2
10176,603676062,1218
10176,604819577,56
10176,604849337,9
10176,613647220,8
10176,614503727,20
10176,614514827,41
10176,633676670,28
10176,633676979,26
10176,633680854,21
10176,633692387,1
10176,633692442,314
10176,634620047,58
10176,634620071,9
10176,644509410,1
10176,654538208,132
10176,654575913,15
10176,654579972,54
10176,664503988,423
10176,664507658,3
10176,674660911,2082
10176,674661105,85
10176,674694326,71
10176,674695070,13
10176,684506998,16
10176,684576689,778
10176,684576695,174
10176,684579098,2
10176,684665547,416
10176,684668571,144
10176,693558453,2
10176,722904685,215
10176,763413878,594
10176,763416125,171
10176,763440937,3550
10176,766936152,914
10176,766965651,36
10176,766980423,12
10176,796119831,46
10176,796122272,56
10176,796143292,76
10176,796143681,195
10176,796185663,370
10176,796205244,181
10176,796208786,1038
10176,796209664,135
10176,796209796,2
10176,796703080,2
10176,796740284,2
10176,796745313,61
10176,796771156,8
10176,796775155,418
10176,796819140,45
10180,501193793,2
10180,503612311,4
10180,603663280,259
10180,604819668,3
10180,613610858,5
10180,613662666,14
10180,633676188,164
10180,634507411,10
10180,634507578,1029
10180,634514854,218
10180,634619856,27
10180,634885299,1
10180,644503272,3
10180,654538890,209
10180,654602334,6
10180,654602970,78
10180,654614451,187
10180,654620120,83
10180,654620271,18
10180,654631654,1
10180,664503439,1329
10180,674660696,3
10180,684502592,83
10180,684508507,4
10180,684511049,51
10180,684578094,153
10180,684617227,182
10180,694611224,69
10180,718835745,20
10180,766819555,1559
10180,766822877,365
10180,766828379,91
10180,766838581,2
10180,766917368,24
10180,766947911,410
10180,766954188,2665
10180,766981236,444
10180,766981412,4
10180,796025333,185
10180,796121388,46
10180,796122138,12
10180,796122188,126
10180,796123124,26
10180,796682181,1
10180,796682815,887
10180,796716831,274
10180,796740899,14
10180,796756701,94
10180,796769121,12
10180,796771328,709
10180,796807661,33
10180,796820045,5
10180,796833988,924
10181,604812279,4
10181,654548071,294
10181,654605343,14
10181,654618116,25
10181,654632650,1
10181,654671201,7
10181,766915322,36
10181,766984874,30
10181,796717444,2
10182,503659887,15
10182,604802313,805
10182,604887479,2421
10182,613603470,102
10182,613628172,557
10182,633650098,58
10182,644569235,1
10182,644619311,13
10182,654646342,2
10182,664602223,8
10182,664602577,4
10182,674634725,141
10182,694510704,601
10182,703619029,192
10182,766807077,19
10182,766817819,212
10182,766834009,239
10182,766858790,665
10182,766888823,3
10182,766893238,157
10182,796054729,232
10182,796056110,18
10182,796062083,128
10182,796074539,57
10182,796088184,12
10182,796162158,4
10182,796638106,6
10182,796639962,34
10182,796680935,2
10184,503613826,1
10184,503650899,69
10184,510061342,3871
10184,595938457,312
10184,603609983,104
10184,604813342,241
10184,613623976,2
10184,613652765,12
10184,613671607,1589
10184,614514649,213
10184,634512726,21
10184,644574479,7
10184,654554314,2
10184,654556303,106
10184,654583973,257
10184,664667679,139
10184,684558116,26
10184,694503014,204
10184,734512023,2324
10184,736457198,73
10184,796351910,307
10186,503657448,392
10186,504516381,3
10186,504516953,1570
10186,504518878,214
10186,614504146,17
10186,634888182,4
10186,644568716,189
10186,763407343,877
10186,766971166,228
10186,796149370,3
10186,796195118,6
10186,796200039,442
10186,796730419,16
10190,472999610,3
10190,503643331,13
10190,504502505,1851
10190,564518581,755
10190,603633433,68
10190,603634425,5438
10190,613609203,92
10190,613645043,61
10190,613670441,48
10190,614680840,428
10190,633606398,1
10190,644519011,4
10190,654505237,1
10190,654582811,1
10190,654620631,581
10190,664577376,635
10190,674603826,342
10190,674686165,5
10190,682347337,4
10190,684616113,63
10190,694502826,142
10190,694554999,15
10190,763450598,3
10190,766911482,1
10190,766928748,2182
10190,796006788,50
10190,796197311,26
10190,796619772,14
10190,796834192,4651
10197,633674338,574
10197,633690411,6
10197,634519808,75
10197,654573023,1
10197,796727844,73
10199,604545984,1
10199,633651792,105
10199,634886043,10
10199,654572593,1
10199,763688144,132
10199,766923677,368
10199,766924051,21
10199,766998724,286
10199,796232564,12
10205,412444259,13
10205,603611603,8
10205,603681459,117
10205,633661667,555
10205,633662679,1037
10205,644666350,7
10205,654566241,127
10205,664516368,276
10205,664633789,3
10205,674612308,3
10205,684632007,1890
10205,704812674,1
10205,766808126,763
10205,766861802,5789
10205,766872066,108
10205,796007821,69
10205,796028893,72
10205,796209343,1
10205,796618208,127
10205,796627929,29
10206,654512964,1559
10206,693351581,2
10210,417801034,4
10210,429914092,60
10210,613624441,3
10210,624606989,159
10210,633634509,17
10210,654553157,13
10210,654567026,80
10210,654654579,211
10210,671705585,3767
10210,674621047,503
10210,674678829,38
10210,704501963,134
10210,704810757,9
10210,796491985,37
10216,504845879,37
10216,564959582,1
10216,603632529,323
10216,603678604,5
10216,603681432,39
10216,604809615,142
10216,613623037,1
10216,613623940,93
10216,613626115,192
10216,613638029,38
10216,613645255,7
10216,613670118,8
10216,614515221,10
10216,633638852,1270
10216,644573175,6
10216,654544029,126
10216,654552726,981
10216,654679082,5
10216,664504325,15
10216,674688997,69
10216,684622498,28
10216,684638879,28
10216,704813685,25
10216,766805392,125
10216,766808422,213
10216,766856780,22
10216,766859197,90
10216,766884830,1
10216,766936770,55
10216,796064811,395
10216,796608386,14
10216,796670617,262
10216,796681823,11
10217,503609542,18
10217,503613864,505
10219,423165063,92
10219,604807419,302
10219,613651090,309
10219,613673690,2
10219,629789501,247
10219,654502198,330
10219,654588779,29
10219,654605261,18
10219,654651828,61
10219,672167297,34
10219,674610324,77
10219,674664089,15
10219,684554488,1
10219,694658006,60
10219,703617927,66
10219,703618895,653
10219,704890963,63
10219,718203217,1
10219,754358444,4
10219,766864749,309
10219,766994025,1
10219,796612010,21
10220,480914222,167
10220,503687911,13
10220,513014908,29
10220,521243845,7
10220,553009491,18
10220,555113600,11
10220,562762091,15
10220,592218998,4
10220,595547062,13
10220,602543660,4
10220,604802348,17
10220,604846572,326
10220,613613106,496
10220,613620193,7
10220,613623976,22
10220,613669617,290
10220,613677357,3
10220,614514649,2238
10220,624501501,3
10220,624603163,51
10220,624605087,2
10220,624611923,5
10220,633640265,8
10220,633691747,211
10220,644577660,2283
10220,644607195,524
10220,644613186,5
10220,654554209,119
10220,654566617,57
10220,654583805,5
10220,654587835,712
10220,654590616,234
10220,674677909,37
10220,684518810,7
10220,694688107,1
10220,703571848,12
10220,703638117,461
10220,703640947,262
10220,704804763,33
10220,736457198,130
10220,766515693,6
10220,766805963,3
10220,766832323,37
10220,766837110,95
10220,766857054,7
10220,796010804,2
10220,796038047,38
10220,796676581,173
10220,796687602,34
10220,796791067,7
10222,604843109,138
10222,613661148,106
10222,654561205,1
10222,694502801,6
10222,694504536,583
10222,766806104,122
10222,796140138,1
10222,796780288,55
10223,503606371,3695
10223,503654387,76
10223,504508876,26
10223,504511138,334
10223,504589947,2
10223,512644310,12
10223,603609466,109
10223,604504524,1
10223,604882869,426
10223,610944216,18
10223,613618337,5
10223,613619140,7
10223,613619297,280
10223,613640345,113
10223,613656847,14
10223,613660879,231
10223,613665366,66
10223,613671628,48
10223,613679418,117
10223,614516070,10
10223,624604193,6
10223,633620587,47
10223,633624678,18
10223,633627296,112
10223,633670107,15
10223,644562019,56
10223,644571882,2
10223,654508233,87
10223,654525712,99
10223,664501773,127
10223,674603624,17
10223,674687175,217
10223,684604348,1
10223,684639778,8
10223,694507922,218
10223,694614256,40
10223,701067305,9
10223,703642643,8
10223,704519769,159
10223,704820833,55
10223,763427776,55
10223,763440796,38
10223,766621112,356
10223,766807180,571
10223,766822713,117
10223,766856351,50
10223,766881787,161
10223,766883954,93
10223,766925917,1
10223,796075947,30
10223,796157220,5
10223,796196354,207
10223,796604948,34
10223,796609444,31
10223,796611961,30
10223,796619388,5
10223,796629640,51
10223,796682886,108
10223,796693342,3
10223,796700566,11
10223,796790293,29
10224,424815378,8
10224,431275638,14
10224,482847529,2
10224,483485511,5
10224,504514895,59
10224,504558006,45
10224,504594838,2
10224,504804663,3
10224,514923340,793
10224,555315316,552
10224,603601808,116
10224,603602629,31
10224,603606142,4
10224,603607296,2453
10224,603609733,16
10224,610782547,25
10224,613654579,243
10224,633661045,465
10224,634555465,521
10224,634578156,22
10224,634814867,5
10224,654474600,179
10224,654513233,44
10224,664510495,31
10224,674685727,5
10224,684548409,67
10224,684612462,327
10224,694513932,3181
10224,694551540,136
10224,694555322,765
10224,694557484,4
10224,694586690,3
10224,694623135,17
10224,694624589,21
10224,703642622,831
10224,704882929,3
10224,734567566,182
10224,739818444,86
10224,763713607,75
10224,763723466,15
10224,763775525,4
10224,763799474,20
10224,764879801,472
10224,764950313,671
10224,766941803,5
10224,766975952,22
10224,766983619,5
10224,796003963,1896
10224,796016542,530
10224,796103458,151
10224,796188016,118
10224,796193220,9
10224,796225675,11
10224,796228840,24
10224,796556386,1
10224,796732099,44
10224,796801306,17
10224,796838821,728
10227,591904232,19
10227,603675117,597
10227,604806704,38
10227,633692372,2687
10227,634620071,18
10227,644608125,2
10227,654566953,1
10227,654661857,12
10227,664516588,305
10227,674615807,3
10227,674675230,1
10227,674685679,20
10227,674685720,1
10227,674695287,138
10227,684501545,13
10227,684505671,357
10227,763415401,10
10227,763440258,18
10227,766935598,171
10227,766981608,1248
10227,796143696,224
10227,796185649,1621
10227,796209952,95
10229,410245744,13
10229,421350354,1
10229,428620005,623
10229,503080391,1
10229,503388127,3
10229,503620504,88
10229,503625167,203
10229,503647042,301
10229,504516309,610
10229,504579456,20
10229,504848336,1372
10229,515379982,104
10229,526465538,3
10229,562972699,73
10229,584532360,133
10229,604816359,557
10229,613539116,2066
10229,613635558,115
10229,613662554,799
10229,613663871,438
10229,624534968,144
10229,633657459,121
10229,633665206,2252
10229,634889208,163
10229,644514421,616
10229,644570452,3
10229,644605663,73
10229,654525554,164
10229,654551353,34
10229,654569661,5
10229,654583287,26
10229,654587977,30
10229,654657834,14
10229,664574528,86
10229,664612311,21
10229,674520130,2
10229,674622983,929
10229,684512166,813
10229,684624136,181
10229,684660962,31
10229,697384641,2
10229,701069322,25
10229,703608135,190
10229,703616921,93
10229,703621057,8
10229,703647397,5
10229,703653628,32
10229,704501772,2
10229,704517629,1056
10229,704806203,42
10229,704810325,2
10229,704813225,71
10229,704815615,49
10229,712119277,12
10229,766551119,23
10229,766806477,1660
10229,766876307,72
10229,794696163,267
10229,796099660,17
10229,796628643,69
10229,796656166,5
10229,796676794,132
10229,796849995,30
10234,503610426,62
10234,503634769,534
10234,503653806,2
10234,504810977,9
10234,553010663,772
10234,555301198,51
10234,555583445,1
10234,581644272,1027
10234,603636326,13
10234,603655008,50
10234,604521038,142
10234,604890291,675
10234,613637031,12
10234,613655029,2214
10234,613655238,365
10234,613661856,22
10234,613666435,213
10234,613666730,66
10234,613676011,28
10234,613680900,152
10234,614503732,353
10234,624503163,223
10234,624508304,305
10234,624518033,11
10234,624603122,85
10234,633602011,3
10234,633629426,998
10234,633633200,127
10234,644512709,54
10234,644513190,8
10234,644573496,4
10234,654320867,34
10234,654505282,16
10234,654554721,20
10234,654637766,139
10234,664504680,8
10234,674622114,2
10234,674622842,488
10234,674626029,2
10234,674626349,72
10234,674633698,1
10234,674636692,71
10234,684608793,45
10234,694501474,752
10234,703601407,7262
10234,704805604,4
10234,704894648,2
10234,734224501,5
10234,766651334,1343
10234,766817876,4
10234,766825277,5
10234,766853212,17
10234,766855380,812
10234,766882946,27
10234,796077789,2
10234,796094341,209
10234,796099667,28
10234,796105494,9
10234,796174700,3
10234,796227226,47
10234,796544562,22
10234,796608211,87
10234,796632544,3
10234,796667738,108
10234,796967275,129
10242,503678388,7
